forecast_date,origin_port,destination_port,vessel_class,transit_days,avg_speed_knots
2023-06-01,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-06-01,HAY_POINT,DHAMRA,Capesize,14.3,12.5
2023-06-01,HAY_POINT,VISAKHAPATNAM,Capesize,14.5,12.5
2023-06-01,MAPUTO,VISAKHAPATNAM,Panamax,14.8,12.5
2023-06-01,HAY_POINT,PARADIP,Capesize,13.9,12.5
2023-06-01,TANJUNG_BARA,PARADIP,Supramax,8.7,12.5
2023-06-01,BALIKPAPAN,KAMARAJAR,Supramax,7.1,12.5
2023-06-01,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-06-01,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-06-02,RICHARDS_BAY,PARADIP,Capesize,16.6,12.5
2023-06-02,TANJUNG_BARA,PARADIP,Supramax,8.3,12.5
2023-06-02,HAY_POINT,VISAKHAPATNAM,Capesize,13.6,12.5
2023-06-02,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-06-02,TANJUNG_BARA,DHAMRA,Supramax,7.7,12.5
2023-06-02,GLADSTONE,PARADIP,Panamax,16.1,12.5
2023-06-02,HAY_POINT,PARADIP,Capesize,14.5,12.5
2023-06-02,HAY_POINT,DHAMRA,Capesize,14.1,12.5
2023-06-02,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-06-02,BALIKPAPAN,KAMARAJAR,Supramax,8.3,12.5
2023-06-03,HAY_POINT,DHAMRA,Capesize,15.0,12.5
2023-06-03,HAY_POINT,PARADIP,Capesize,13.9,12.5
2023-06-03,NEWCASTLE,DHAMRA,Panamax,16.0,12.5
2023-06-03,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-06-03,HAY_POINT,VISAKHAPATNAM,Capesize,14.8,12.5
2023-06-03,TANJUNG_BARA,DHAMRA,Supramax,7.7,12.5
2023-06-03,TANJUNG_BARA,PARADIP,Supramax,8.7,12.5
2023-06-03,RICHARDS_BAY,PARADIP,Capesize,14.8,12.5
2023-06-03,BALIKPAPAN,KAMARAJAR,Supramax,6.5,12.5
2023-06-03,GLADSTONE,PARADIP,Panamax,13.2,12.5
2023-06-04,TANJUNG_BARA,PARADIP,Supramax,8.6,12.5
2023-06-04,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-06-04,HAY_POINT,DHAMRA,Capesize,15.1,12.5
2023-06-04,RICHARDS_BAY,PARADIP,Capesize,15.6,12.5
2023-06-04,HAY_POINT,PARADIP,Capesize,15.0,12.5
2023-06-04,HAY_POINT,VISAKHAPATNAM,Capesize,14.8,12.5
2023-06-04,NEWCASTLE,DHAMRA,Panamax,15.5,12.5
2023-06-04,GLADSTONE,PARADIP,Panamax,15.1,12.5
2023-06-04,BALIKPAPAN,KAMARAJAR,Supramax,7.5,12.5
2023-06-04,MAPUTO,VISAKHAPATNAM,Panamax,13.8,12.5
2023-06-05,TANJUNG_BARA,DHAMRA,Supramax,8.3,12.5
2023-06-05,HAY_POINT,DHAMRA,Capesize,14.3,12.5
2023-06-05,NEWCASTLE,DHAMRA,Panamax,17.0,12.5
2023-06-05,RICHARDS_BAY,PARADIP,Capesize,15.7,12.5
2023-06-05,TANJUNG_BARA,PARADIP,Supramax,7.8,12.5
2023-06-05,GLADSTONE,PARADIP,Panamax,16.1,12.5
2023-06-05,HAY_POINT,PARADIP,Capesize,15.8,12.5
2023-06-05,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-06-05,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-06-05,HAY_POINT,VISAKHAPATNAM,Capesize,14.1,12.5
2023-06-06,GLADSTONE,PARADIP,Panamax,15.2,12.5
2023-06-06,TANJUNG_BARA,DHAMRA,Supramax,6.9,12.5
2023-06-06,HAY_POINT,PARADIP,Capesize,14.8,12.5
2023-06-06,HAY_POINT,DHAMRA,Capesize,12.9,12.5
2023-06-06,NEWCASTLE,DHAMRA,Panamax,15.7,12.5
2023-06-06,RICHARDS_BAY,PARADIP,Capesize,14.9,12.5
2023-06-06,HAY_POINT,VISAKHAPATNAM,Capesize,14.0,12.5
2023-06-06,MAPUTO,VISAKHAPATNAM,Panamax,15.6,12.5
2023-06-06,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-06,TANJUNG_BARA,PARADIP,Supramax,7.7,12.5
2023-06-07,HAY_POINT,VISAKHAPATNAM,Capesize,14.5,12.5
2023-06-07,RICHARDS_BAY,PARADIP,Capesize,15.2,12.5
2023-06-07,GLADSTONE,PARADIP,Panamax,15.3,12.5
2023-06-07,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-07,MAPUTO,VISAKHAPATNAM,Panamax,15.9,12.5
2023-06-07,TANJUNG_BARA,DHAMRA,Supramax,8.1,12.5
2023-06-07,HAY_POINT,DHAMRA,Capesize,14.7,12.5
2023-06-07,NEWCASTLE,DHAMRA,Panamax,16.0,12.5
2023-06-07,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-06-07,TANJUNG_BARA,PARADIP,Supramax,7.7,12.5
2023-06-08,HAY_POINT,VISAKHAPATNAM,Capesize,15.0,12.5
2023-06-08,HAY_POINT,DHAMRA,Capesize,14.9,12.5
2023-06-08,TANJUNG_BARA,PARADIP,Supramax,8.7,12.5
2023-06-08,NEWCASTLE,DHAMRA,Panamax,15.9,12.5
2023-06-08,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-08,MAPUTO,VISAKHAPATNAM,Panamax,14.7,12.5
2023-06-08,GLADSTONE,PARADIP,Panamax,16.4,12.5
2023-06-08,RICHARDS_BAY,PARADIP,Capesize,14.7,12.5
2023-06-08,TANJUNG_BARA,DHAMRA,Supramax,6.4,12.5
2023-06-08,HAY_POINT,PARADIP,Capesize,14.3,12.5
2023-06-09,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-06-09,BALIKPAPAN,KAMARAJAR,Supramax,7.0,12.5
2023-06-09,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-06-09,RICHARDS_BAY,PARADIP,Capesize,16.1,12.5
2023-06-09,HAY_POINT,VISAKHAPATNAM,Capesize,13.8,12.5
2023-06-09,HAY_POINT,DHAMRA,Capesize,15.2,12.5
2023-06-09,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-06-09,NEWCASTLE,DHAMRA,Panamax,16.0,12.5
2023-06-09,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-06-09,TANJUNG_BARA,PARADIP,Supramax,7.9,12.5
2023-06-10,BALIKPAPAN,KAMARAJAR,Supramax,6.7,12.5
2023-06-10,RICHARDS_BAY,PARADIP,Capesize,16.2,12.5
2023-06-10,NEWCASTLE,DHAMRA,Panamax,15.5,12.5
2023-06-10,MAPUTO,VISAKHAPATNAM,Panamax,15.8,12.5
2023-06-10,HAY_POINT,VISAKHAPATNAM,Capesize,15.3,12.5
2023-06-10,GLADSTONE,PARADIP,Panamax,14.9,12.5
2023-06-10,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-06-10,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-06-10,TANJUNG_BARA,PARADIP,Supramax,8.3,12.5
2023-06-10,TANJUNG_BARA,DHAMRA,Supramax,7.8,12.5
2023-06-11,NEWCASTLE,DHAMRA,Panamax,14.4,12.5
2023-06-11,HAY_POINT,DHAMRA,Capesize,14.6,12.5
2023-06-11,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-06-11,TANJUNG_BARA,DHAMRA,Supramax,8.7,12.5
2023-06-11,MAPUTO,VISAKHAPATNAM,Panamax,14.1,12.5
2023-06-11,HAY_POINT,VISAKHAPATNAM,Capesize,13.3,12.5
2023-06-11,HAY_POINT,PARADIP,Capesize,13.7,12.5
2023-06-11,BALIKPAPAN,KAMARAJAR,Supramax,6.5,12.5
2023-06-11,TANJUNG_BARA,PARADIP,Supramax,8.8,12.5
2023-06-11,RICHARDS_BAY,PARADIP,Capesize,15.6,12.5
2023-06-12,NEWCASTLE,DHAMRA,Panamax,16.3,12.5
2023-06-12,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-06-12,TANJUNG_BARA,PARADIP,Supramax,7.8,12.5
2023-06-12,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-06-12,HAY_POINT,DHAMRA,Capesize,14.9,12.5
2023-06-12,HAY_POINT,VISAKHAPATNAM,Capesize,14.7,12.5
2023-06-12,GLADSTONE,PARADIP,Panamax,16.4,12.5
2023-06-12,MAPUTO,VISAKHAPATNAM,Panamax,13.7,12.5
2023-06-12,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-06-12,HAY_POINT,PARADIP,Capesize,14.8,12.5
2023-06-13,RICHARDS_BAY,PARADIP,Capesize,16.1,12.5
2023-06-13,TANJUNG_BARA,DHAMRA,Supramax,7.8,12.5
2023-06-13,TANJUNG_BARA,PARADIP,Supramax,8.1,12.5
2023-06-13,NEWCASTLE,DHAMRA,Panamax,15.6,12.5
2023-06-13,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-06-13,GLADSTONE,PARADIP,Panamax,16.3,12.5
2023-06-13,BALIKPAPAN,KAMARAJAR,Supramax,7.4,12.5
2023-06-13,HAY_POINT,PARADIP,Capesize,13.8,12.5
2023-06-13,HAY_POINT,DHAMRA,Capesize,13.4,12.5
2023-06-13,HAY_POINT,VISAKHAPATNAM,Capesize,14.0,12.5
2023-06-14,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-06-14,TANJUNG_BARA,DHAMRA,Supramax,8.3,12.5
2023-06-14,NEWCASTLE,DHAMRA,Panamax,16.6,12.5
2023-06-14,HAY_POINT,DHAMRA,Capesize,14.2,12.5
2023-06-14,HAY_POINT,PARADIP,Capesize,13.7,12.5
2023-06-14,TANJUNG_BARA,PARADIP,Supramax,9.4,12.5
2023-06-14,GLADSTONE,PARADIP,Panamax,15.1,12.5
2023-06-14,HAY_POINT,VISAKHAPATNAM,Capesize,13.9,12.5
2023-06-14,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-06-14,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-06-15,TANJUNG_BARA,DHAMRA,Supramax,7.4,12.5
2023-06-15,GLADSTONE,PARADIP,Panamax,16.5,12.5
2023-06-15,HAY_POINT,DHAMRA,Capesize,13.1,12.5
2023-06-15,HAY_POINT,PARADIP,Capesize,14.2,12.5
2023-06-15,NEWCASTLE,DHAMRA,Panamax,17.7,12.5
2023-06-15,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-15,HAY_POINT,VISAKHAPATNAM,Capesize,15.7,12.5
2023-06-15,TANJUNG_BARA,PARADIP,Supramax,7.2,12.5
2023-06-15,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-06-15,RICHARDS_BAY,PARADIP,Capesize,15.5,12.5
2023-06-16,HAY_POINT,DHAMRA,Capesize,14.6,12.5
2023-06-16,TANJUNG_BARA,DHAMRA,Supramax,7.9,12.5
2023-06-16,TANJUNG_BARA,PARADIP,Supramax,8.6,12.5
2023-06-16,GLADSTONE,PARADIP,Panamax,15.0,12.5
2023-06-16,NEWCASTLE,DHAMRA,Panamax,15.3,12.5
2023-06-16,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-06-16,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-06-16,BALIKPAPAN,KAMARAJAR,Supramax,7.5,12.5
2023-06-16,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-06-16,RICHARDS_BAY,PARADIP,Capesize,17.0,12.5
2023-06-17,GLADSTONE,PARADIP,Panamax,14.8,12.5
2023-06-17,TANJUNG_BARA,DHAMRA,Supramax,8.3,12.5
2023-06-17,BALIKPAPAN,KAMARAJAR,Supramax,7.5,12.5
2023-06-17,NEWCASTLE,DHAMRA,Panamax,15.7,12.5
2023-06-17,MAPUTO,VISAKHAPATNAM,Panamax,15.1,12.5
2023-06-17,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-06-17,TANJUNG_BARA,PARADIP,Supramax,8.8,12.5
2023-06-17,HAY_POINT,VISAKHAPATNAM,Capesize,14.3,12.5
2023-06-17,HAY_POINT,DHAMRA,Capesize,15.4,12.5
2023-06-17,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-06-18,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-06-18,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-06-18,GLADSTONE,PARADIP,Panamax,15.9,12.5
2023-06-18,TANJUNG_BARA,PARADIP,Supramax,9.1,12.5
2023-06-18,HAY_POINT,VISAKHAPATNAM,Capesize,13.8,12.5
2023-06-18,TANJUNG_BARA,DHAMRA,Supramax,8.5,12.5
2023-06-18,HAY_POINT,DHAMRA,Capesize,14.0,12.5
2023-06-18,HAY_POINT,PARADIP,Capesize,13.7,12.5
2023-06-18,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-06-18,MAPUTO,VISAKHAPATNAM,Panamax,16.1,12.5
2023-06-19,HAY_POINT,DHAMRA,Capesize,14.9,12.5
2023-06-19,HAY_POINT,VISAKHAPATNAM,Capesize,15.8,12.5
2023-06-19,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-06-19,TANJUNG_BARA,PARADIP,Supramax,8.0,12.5
2023-06-19,HAY_POINT,PARADIP,Capesize,15.1,12.5
2023-06-19,GLADSTONE,PARADIP,Panamax,15.3,12.5
2023-06-19,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-06-19,RICHARDS_BAY,PARADIP,Capesize,14.7,12.5
2023-06-19,BALIKPAPAN,KAMARAJAR,Supramax,6.6,12.5
2023-06-19,TANJUNG_BARA,DHAMRA,Supramax,8.6,12.5
2023-06-20,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-06-20,RICHARDS_BAY,PARADIP,Capesize,14.8,12.5
2023-06-20,NEWCASTLE,DHAMRA,Panamax,15.8,12.5
2023-06-20,HAY_POINT,PARADIP,Capesize,14.0,12.5
2023-06-20,MAPUTO,VISAKHAPATNAM,Panamax,14.5,12.5
2023-06-20,TANJUNG_BARA,DHAMRA,Supramax,7.7,12.5
2023-06-20,TANJUNG_BARA,PARADIP,Supramax,7.6,12.5
2023-06-20,BALIKPAPAN,KAMARAJAR,Supramax,7.6,12.5
2023-06-20,HAY_POINT,VISAKHAPATNAM,Capesize,14.4,12.5
2023-06-20,GLADSTONE,PARADIP,Panamax,15.0,12.5
2023-06-21,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-06-21,NEWCASTLE,DHAMRA,Panamax,16.3,12.5
2023-06-21,HAY_POINT,DHAMRA,Capesize,14.8,12.5
2023-06-21,TANJUNG_BARA,PARADIP,Supramax,7.3,12.5
2023-06-21,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-21,MAPUTO,VISAKHAPATNAM,Panamax,16.6,12.5
2023-06-21,GLADSTONE,PARADIP,Panamax,16.0,12.5
2023-06-21,HAY_POINT,PARADIP,Capesize,13.8,12.5
2023-06-21,TANJUNG_BARA,DHAMRA,Supramax,7.9,12.5
2023-06-21,HAY_POINT,VISAKHAPATNAM,Capesize,15.6,12.5
2023-06-22,HAY_POINT,VISAKHAPATNAM,Capesize,14.2,12.5
2023-06-22,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-06-22,BALIKPAPAN,KAMARAJAR,Supramax,8.7,12.5
2023-06-22,NEWCASTLE,DHAMRA,Panamax,15.7,12.5
2023-06-22,TANJUNG_BARA,PARADIP,Supramax,8.1,12.5
2023-06-22,RICHARDS_BAY,PARADIP,Capesize,15.9,12.5
2023-06-22,MAPUTO,VISAKHAPATNAM,Panamax,15.5,12.5
2023-06-22,HAY_POINT,DHAMRA,Capesize,14.5,12.5
2023-06-22,HAY_POINT,PARADIP,Capesize,14.0,12.5
2023-06-22,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-06-23,HAY_POINT,PARADIP,Capesize,14.1,12.5
2023-06-23,HAY_POINT,DHAMRA,Capesize,13.9,12.5
2023-06-23,NEWCASTLE,DHAMRA,Panamax,15.6,12.5
2023-06-23,GLADSTONE,PARADIP,Panamax,14.2,12.5
2023-06-23,TANJUNG_BARA,PARADIP,Supramax,6.7,12.5
2023-06-23,TANJUNG_BARA,DHAMRA,Supramax,9.4,12.5
2023-06-23,MAPUTO,VISAKHAPATNAM,Panamax,14.7,12.5
2023-06-23,HAY_POINT,VISAKHAPATNAM,Capesize,14.3,12.5
2023-06-23,RICHARDS_BAY,PARADIP,Capesize,16.2,12.5
2023-06-23,BALIKPAPAN,KAMARAJAR,Supramax,7.8,12.5
2023-06-24,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-06-24,GLADSTONE,PARADIP,Panamax,14.9,12.5
2023-06-24,MAPUTO,VISAKHAPATNAM,Panamax,15.4,12.5
2023-06-24,HAY_POINT,PARADIP,Capesize,14.8,12.5
2023-06-24,HAY_POINT,VISAKHAPATNAM,Capesize,15.0,12.5
2023-06-24,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-06-24,HAY_POINT,DHAMRA,Capesize,12.8,12.5
2023-06-24,TANJUNG_BARA,PARADIP,Supramax,7.8,12.5
2023-06-24,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-06-24,NEWCASTLE,DHAMRA,Panamax,17.0,12.5
2023-06-25,NEWCASTLE,DHAMRA,Panamax,15.5,12.5
2023-06-25,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-06-25,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-06-25,MAPUTO,VISAKHAPATNAM,Panamax,14.6,12.5
2023-06-25,BALIKPAPAN,KAMARAJAR,Supramax,6.4,12.5
2023-06-25,HAY_POINT,VISAKHAPATNAM,Capesize,14.8,12.5
2023-06-25,RICHARDS_BAY,PARADIP,Capesize,15.1,12.5
2023-06-25,HAY_POINT,PARADIP,Capesize,12.8,12.5
2023-06-25,TANJUNG_BARA,PARADIP,Supramax,7.9,12.5
2023-06-25,HAY_POINT,DHAMRA,Capesize,14.7,12.5
2023-06-26,HAY_POINT,DHAMRA,Capesize,14.0,12.5
2023-06-26,NEWCASTLE,DHAMRA,Panamax,17.1,12.5
2023-06-26,TANJUNG_BARA,DHAMRA,Supramax,8.1,12.5
2023-06-26,RICHARDS_BAY,PARADIP,Capesize,16.7,12.5
2023-06-26,MAPUTO,VISAKHAPATNAM,Panamax,16.6,12.5
2023-06-26,GLADSTONE,PARADIP,Panamax,16.0,12.5
2023-06-26,TANJUNG_BARA,PARADIP,Supramax,8.8,12.5
2023-06-26,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-26,HAY_POINT,PARADIP,Capesize,14.7,12.5
2023-06-26,HAY_POINT,VISAKHAPATNAM,Capesize,13.7,12.5
2023-06-27,HAY_POINT,PARADIP,Capesize,14.5,12.5
2023-06-27,HAY_POINT,DHAMRA,Capesize,13.8,12.5
2023-06-27,TANJUNG_BARA,PARADIP,Supramax,7.1,12.5
2023-06-27,HAY_POINT,VISAKHAPATNAM,Capesize,14.4,12.5
2023-06-27,MAPUTO,VISAKHAPATNAM,Panamax,15.2,12.5
2023-06-27,NEWCASTLE,DHAMRA,Panamax,15.7,12.5
2023-06-27,BALIKPAPAN,KAMARAJAR,Supramax,8.9,12.5
2023-06-27,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-06-27,RICHARDS_BAY,PARADIP,Capesize,15.2,12.5
2023-06-27,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-06-28,MAPUTO,VISAKHAPATNAM,Panamax,15.4,12.5
2023-06-28,RICHARDS_BAY,PARADIP,Capesize,17.5,12.5
2023-06-28,NEWCASTLE,DHAMRA,Panamax,16.4,12.5
2023-06-28,HAY_POINT,VISAKHAPATNAM,Capesize,14.2,12.5
2023-06-28,TANJUNG_BARA,DHAMRA,Supramax,7.3,12.5
2023-06-28,GLADSTONE,PARADIP,Panamax,14.6,12.5
2023-06-28,HAY_POINT,PARADIP,Capesize,14.9,12.5
2023-06-28,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-06-28,HAY_POINT,DHAMRA,Capesize,14.1,12.5
2023-06-28,TANJUNG_BARA,PARADIP,Supramax,6.7,12.5
2023-06-29,RICHARDS_BAY,PARADIP,Capesize,15.2,12.5
2023-06-29,GLADSTONE,PARADIP,Panamax,15.8,12.5
2023-06-29,MAPUTO,VISAKHAPATNAM,Panamax,15.9,12.5
2023-06-29,HAY_POINT,DHAMRA,Capesize,14.3,12.5
2023-06-29,NEWCASTLE,DHAMRA,Panamax,15.3,12.5
2023-06-29,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-06-29,HAY_POINT,VISAKHAPATNAM,Capesize,14.0,12.5
2023-06-29,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-06-29,TANJUNG_BARA,DHAMRA,Supramax,8.8,12.5
2023-06-29,TANJUNG_BARA,PARADIP,Supramax,7.4,12.5
2023-06-30,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-06-30,TANJUNG_BARA,PARADIP,Supramax,7.6,12.5
2023-06-30,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-06-30,HAY_POINT,DHAMRA,Capesize,15.6,12.5
2023-06-30,HAY_POINT,VISAKHAPATNAM,Capesize,14.5,12.5
2023-06-30,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-06-30,RICHARDS_BAY,PARADIP,Capesize,15.8,12.5
2023-06-30,NEWCASTLE,DHAMRA,Panamax,15.9,12.5
2023-06-30,GLADSTONE,PARADIP,Panamax,16.1,12.5
2023-06-30,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-07-01,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-07-01,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-07-01,NEWCASTLE,DHAMRA,Panamax,14.3,12.5
2023-07-01,TANJUNG_BARA,PARADIP,Supramax,8.3,12.5
2023-07-01,MAPUTO,VISAKHAPATNAM,Panamax,15.7,12.5
2023-07-01,BALIKPAPAN,KAMARAJAR,Supramax,7.4,12.5
2023-07-01,HAY_POINT,DHAMRA,Capesize,14.3,12.5
2023-07-01,HAY_POINT,PARADIP,Capesize,14.7,12.5
2023-07-01,HAY_POINT,VISAKHAPATNAM,Capesize,14.2,12.5
2023-07-01,RICHARDS_BAY,PARADIP,Capesize,15.0,12.5
2023-07-02,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-07-02,GLADSTONE,PARADIP,Panamax,14.9,12.5
2023-07-02,RICHARDS_BAY,PARADIP,Capesize,15.0,12.5
2023-07-02,HAY_POINT,VISAKHAPATNAM,Capesize,14.0,12.5
2023-07-02,TANJUNG_BARA,DHAMRA,Supramax,8.3,12.5
2023-07-02,TANJUNG_BARA,PARADIP,Supramax,8.5,12.5
2023-07-02,HAY_POINT,PARADIP,Capesize,14.7,12.5
2023-07-02,HAY_POINT,DHAMRA,Capesize,14.1,12.5
2023-07-02,BALIKPAPAN,KAMARAJAR,Supramax,6.9,12.5
2023-07-02,NEWCASTLE,DHAMRA,Panamax,16.3,12.5
2023-07-03,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-07-03,NEWCASTLE,DHAMRA,Panamax,16.9,12.5
2023-07-03,HAY_POINT,DHAMRA,Capesize,14.1,12.5
2023-07-03,BALIKPAPAN,KAMARAJAR,Supramax,7.6,12.5
2023-07-03,MAPUTO,VISAKHAPATNAM,Panamax,14.5,12.5
2023-07-03,HAY_POINT,PARADIP,Capesize,14.0,12.5
2023-07-03,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-07-03,HAY_POINT,VISAKHAPATNAM,Capesize,12.9,12.5
2023-07-03,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-07-03,RICHARDS_BAY,PARADIP,Capesize,16.2,12.5
2023-07-04,MAPUTO,VISAKHAPATNAM,Panamax,13.7,12.5
2023-07-04,HAY_POINT,VISAKHAPATNAM,Capesize,14.0,12.5
2023-07-04,NEWCASTLE,DHAMRA,Panamax,17.0,12.5
2023-07-04,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-07-04,GLADSTONE,PARADIP,Panamax,17.2,12.5
2023-07-04,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-07-04,TANJUNG_BARA,PARADIP,Supramax,7.1,12.5
2023-07-04,RICHARDS_BAY,PARADIP,Capesize,15.6,12.5
2023-07-04,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-07-04,BALIKPAPAN,KAMARAJAR,Supramax,6.4,12.5
2023-07-05,HAY_POINT,PARADIP,Capesize,15.5,12.5
2023-07-05,RICHARDS_BAY,PARADIP,Capesize,15.6,12.5
2023-07-05,BALIKPAPAN,KAMARAJAR,Supramax,6.5,12.5
2023-07-05,HAY_POINT,DHAMRA,Capesize,14.8,12.5
2023-07-05,GLADSTONE,PARADIP,Panamax,15.2,12.5
2023-07-05,TANJUNG_BARA,DHAMRA,Supramax,8.5,12.5
2023-07-05,TANJUNG_BARA,PARADIP,Supramax,7.3,12.5
2023-07-05,HAY_POINT,VISAKHAPATNAM,Capesize,14.4,12.5
2023-07-05,MAPUTO,VISAKHAPATNAM,Panamax,14.2,12.5
2023-07-05,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-07-06,HAY_POINT,PARADIP,Capesize,15.8,12.5
2023-07-06,HAY_POINT,VISAKHAPATNAM,Capesize,13.5,12.5
2023-07-06,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-07-06,RICHARDS_BAY,PARADIP,Capesize,15.0,12.5
2023-07-06,MAPUTO,VISAKHAPATNAM,Panamax,14.1,12.5
2023-07-06,HAY_POINT,DHAMRA,Capesize,15.5,12.5
2023-07-06,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-07-06,NEWCASTLE,DHAMRA,Panamax,16.3,12.5
2023-07-06,TANJUNG_BARA,PARADIP,Supramax,8.6,12.5
2023-07-06,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-07-07,BALIKPAPAN,KAMARAJAR,Supramax,7.4,12.5
2023-07-07,HAY_POINT,DHAMRA,Capesize,13.9,12.5
2023-07-07,MAPUTO,VISAKHAPATNAM,Panamax,15.2,12.5
2023-07-07,HAY_POINT,PARADIP,Capesize,15.1,12.5
2023-07-07,GLADSTONE,PARADIP,Panamax,15.8,12.5
2023-07-07,TANJUNG_BARA,DHAMRA,Supramax,8.5,12.5
2023-07-07,HAY_POINT,VISAKHAPATNAM,Capesize,15.2,12.5
2023-07-07,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-07-07,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-07-07,RICHARDS_BAY,PARADIP,Capesize,16.1,12.5
2023-07-08,HAY_POINT,DHAMRA,Capesize,14.7,12.5
2023-07-08,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-07-08,TANJUNG_BARA,DHAMRA,Supramax,6.8,12.5
2023-07-08,TANJUNG_BARA,PARADIP,Supramax,8.3,12.5
2023-07-08,HAY_POINT,VISAKHAPATNAM,Capesize,14.1,12.5
2023-07-08,BALIKPAPAN,KAMARAJAR,Supramax,6.9,12.5
2023-07-08,MAPUTO,VISAKHAPATNAM,Panamax,15.4,12.5
2023-07-08,RICHARDS_BAY,PARADIP,Capesize,14.3,12.5
2023-07-08,NEWCASTLE,DHAMRA,Panamax,16.2,12.5
