forecast_date,origin_port,destination_port,cargo_type,vessel_class,freight_usd_per_ton,freight_lag_1d,freight_lag_3d,freight_lag_7d,freight_lag_14d,freight_lag_30d,freight_rolling_mean_7d,freight_rolling_std_7d,freight_rolling_mean_30d,freight_rolling_std_30d,freight_rolling_mean_90d,freight_rolling_std_90d,freight_momentum_7d,freight_pct_change_7d,freight_volatility_30d
2023-01-13,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.48,11.52,11.62,11.67,,,11.641428571428573,0.07033931367037136,11.6275,0.08103029736406658,11.6275,0.08103029736406658,-0.15000000000000036,-1.2853470437018024,0.006968849483041633
2023-01-13,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.16,22.24,22.32,22.27,,,22.29714285714286,0.037733400639354195,22.236666666666665,0.11324417170098652,22.236666666666665,0.11324417170098652,-0.030000000000001137,-0.1347103726987029,0.005092677486178378
2023-01-13,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.88,17.97,17.99,18.02,,,17.99142857142857,0.03338091841585332,17.967499999999998,0.059715233323743726,17.967499999999998,0.059715233323743726,-0.05000000000000071,-0.2774694783573846,0.003323513751147557
2023-01-13,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.85,10.91,10.91,10.94,,,10.929999999999998,0.015275252316525588,10.904166666666667,0.04962739956796885,10.904166666666667,0.04962739956796885,-0.02999999999999936,-0.2742230347349119,0.004551232669588278
2023-01-13,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.46,18.51,18.45,18.49,,,18.494285714285716,0.02878491668516106,18.43166666666667,0.10178706234392526,18.43166666666667,0.10178706234392526,0.020000000000003126,0.10816657652786982,0.005522401429275264
2023-01-13,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.31,11.33,11.33,11.4,,,11.360000000000001,0.04582575694956019,11.318333333333333,0.0871605971581753,11.318333333333333,0.0871605971581753,-0.07000000000000028,-0.6140350877193007,0.007700833204963213
2023-01-13,HAY_POINT,PARADIP,Coking Coal,Capesize,18.67,18.74,18.64,18.77,,,18.728571428571428,0.05367450401216318,18.68,0.0983500242639881,18.68,0.0983500242639881,-0.030000000000001137,-0.15982951518381,0.0052649905922905835
2023-01-13,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.72,16.7,16.7,16.7,,,16.71142857142857,0.03236694374850227,16.6675,0.07162084511191791,16.6675,0.07162084511191791,0.0,0.0,0.0042970358549223285
2023-01-13,GLADSTONE,PARADIP,Coking Coal,Panamax,21.65,21.75,21.71,21.76,,,21.75857142857143,0.045617456975952306,21.683333333333334,0.11570600152057273,21.683333333333334,0.11570600152057273,-0.010000000000001563,-0.04595588235294836,0.005336172245376144
2023-01-14,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.68,16.72,16.72,16.7,,,16.714285714285715,0.032071349029485434,16.67153846153846,0.07010066022586696,16.67153846153846,0.07010066022586696,0.019999999999999574,0.11976047904191363,0.00420481051509376
2023-01-14,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.08,22.16,22.29,22.28,,,22.28142857142857,0.06440201120787456,22.23076923076923,0.11048842612551044,22.23076923076923,0.11048842612551044,-0.120000000000001,-0.5385996409335772,0.004970067611182131
2023-01-14,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.84,10.85,10.93,10.94,,,10.917142857142858,0.033022358947784464,10.899999999999999,0.04983305462575383,10.899999999999999,0.04983305462575383,-0.08999999999999986,-0.8226691042047519,0.0045718398739223705
2023-01-14,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.43,18.46,18.54,18.5,,,18.490000000000002,0.031622776601687025,18.433846153846154,0.09777000746125795,18.433846153846154,0.09777000746125795,-0.03999999999999915,-0.21621621621621162,0.005303831150877789
2023-01-14,GLADSTONE,PARADIP,Coking Coal,Panamax,21.65,21.65,21.69,21.8,,,21.74285714285714,0.06129553700836033,21.680769230769233,0.1111651577954725,21.680769230769233,0.1111651577954725,-0.15000000000000213,-0.6880733944954226,0.005127362254181807
2023-01-14,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.29,11.31,11.31,11.43,,,11.347142857142858,0.04535573676110858,11.317692307692308,0.08348191881617711,11.317692307692308,0.08348191881617711,-0.11999999999999922,-1.0498687664041928,0.007376231527290848
2023-01-14,HAY_POINT,PARADIP,Coking Coal,Capesize,18.66,18.67,18.69,18.78,,,18.714285714285715,0.054116276928212484,18.67923076923077,0.09420381613479767,18.67923076923077,0.09420381613479767,-0.10999999999999943,-0.5857294994675155,0.005043238519756083
2023-01-14,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.87,17.88,18.05,17.96,,,17.97142857142857,0.05080307452263548,17.96076923076923,0.062110323680467025,17.96076923076923,0.062110323680467025,-0.08000000000000185,-0.44543429844099025,0.0034581104451842535
2023-01-14,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.45,11.48,11.59,11.69,,,11.614285714285716,0.09107819769427815,11.616153846153846,0.0877058019307029,11.616153846153846,0.0877058019307029,-0.20999999999999908,-1.796407185628735,0.007550330607901051
2023-01-14,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.63,19.65,19.64,19.7,,,19.662857142857145,0.02497617912750241,19.65230769230769,0.06482718644645896,19.65230769230769,0.06482718644645896,-0.05000000000000071,-0.2538071065989884,0.0032987060584154008
2023-01-15,GLADSTONE,PARADIP,Coking Coal,Panamax,21.62,21.65,21.75,21.81,21.46,,21.721428571428568,0.06414269805898422,21.678571428571427,0.10712014411269838,21.678571428571427,0.10712014411269838,-0.16000000000000014,-0.7336084364970203,0.004941291655939958
2023-01-15,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.25,11.29,11.33,11.39,11.15,,11.327142857142858,0.031471831698779214,11.315714285714288,0.08054757654896955,11.315714285714288,0.08054757654896955,-0.10000000000000142,-0.8779631255487395,0.007118205224628036
2023-01-15,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.41,18.43,18.51,18.47,18.21,,18.48,0.03829708431025536,18.43357142857143,0.09394000891380277,18.43357142857143,0.09394000891380277,-0.03999999999999915,-0.21656740660530133,0.005096137190658499
2023-01-15,HAY_POINT,PARADIP,Coking Coal,Capesize,18.6,18.66,18.74,18.78,18.48,,18.697142857142858,0.04855041562275981,18.677857142857142,0.0906539125914137,18.677857142857142,0.0906539125914137,-0.120000000000001,-0.6389776357827529,0.004853549949442777
2023-01-15,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.62,16.68,16.7,16.78,16.5,,16.711428571428574,0.03436498771936407,16.672142857142855,0.06738849153385676,16.672142857142855,0.06738849153385676,-0.10000000000000142,-0.5959475566150263,0.004041981412424466
2023-01-15,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.61,19.63,19.68,19.68,19.5,,19.65285714285714,0.021380899352984015,19.650714285714287,0.06256864362310423,19.650714285714287,0.06256864362310423,-0.05000000000000071,-0.2540650406504101,0.0031840391506068816
2023-01-15,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.8,10.84,10.91,10.93,10.81,,10.902857142857142,0.04191828786034696,10.895714285714286,0.050492084027603454,10.895714285714286,0.050492084027603454,-0.08999999999999986,-0.8234217749313802,0.004634123353785553
2023-01-15,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.86,17.87,17.97,17.99,17.83,,17.958571428571428,0.06388233230676783,17.954285714285714,0.064416228929134,17.954285714285714,0.064416228929134,-0.11999999999999744,-0.6670372429127152,0.003587791235709246
2023-01-15,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.09,22.08,22.24,22.34,21.98,,22.252857142857142,0.09978548420057162,22.22,0.11354429836987752,22.22,0.11354429836987752,-0.26000000000000156,-1.1638316920322362,0.005110004427087198
2023-01-15,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.52,11.45,11.52,11.73,11.51,,11.58,0.10230672835481915,11.604285714285714,0.09524981612857596,11.604285714285714,0.09524981612857596,-0.28000000000000114,-2.387041773231041,0.008208158474701856
2023-01-16,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.54,19.61,19.65,19.63,19.56,,19.642857142857142,0.022886885410844174,19.648,0.06120224085533256,19.648,0.06120224085533256,-0.019999999999999574,-0.10188487009678845,0.0031149348969530008
2023-01-16,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.66,16.62,16.72,16.68,16.59,,16.68857142857143,0.03436498771936535,16.668666666666667,0.06631813656983379,16.668666666666667,0.06631813656983379,-0.05999999999999872,-0.35971223021581966,0.0039786107608987195
2023-01-16,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.5,11.52,11.48,11.67,11.52,,11.549999999999999,0.07916228058025387,11.598666666666666,0.09432971556246374,11.598666666666666,0.09432971556246374,-0.15000000000000036,-1.2853470437018024,0.008132806836630395
2023-01-16,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.66,10.8,10.85,10.95,10.81,,10.884285714285713,0.05472876844254775,10.889333333333333,0.05457192719792129,10.889333333333333,0.05457192719792129,-0.14999999999999858,-1.3698630136986172,0.0050115030486642545
2023-01-16,HAY_POINT,PARADIP,Coking Coal,Capesize,18.57,18.6,18.67,18.7,18.53,,18.67142857142857,0.04488079449258787,18.672666666666668,0.08963948959715191,18.672666666666668,0.08963948959715191,-0.09999999999999787,-0.5347593582887586,0.004800572472981109
2023-01-16,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.2,11.25,11.31,11.33,11.16,,11.307142857142859,0.02927700218845712,11.311333333333334,0.07945049372018385,11.311333333333334,0.07945049372018385,-0.08000000000000007,-0.7060900264783766,0.00702397245124511
2023-01-16,GLADSTONE,PARADIP,Coking Coal,Panamax,21.59,21.62,21.65,21.79,21.5,,21.694285714285716,0.06051367417290824,21.674666666666667,0.10432549795620198,21.674666666666667,0.10432549795620198,-0.16999999999999815,-0.780174391922892,0.004813245784150559
2023-01-16,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.78,17.86,17.88,17.96,17.88,,17.94,0.07164728420068112,17.947999999999997,0.06667618979601593,17.947999999999997,0.06667618979601593,-0.10000000000000142,-0.5567928730512328,0.0037149648872306634
2023-01-16,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.36,18.41,18.46,18.5,18.27,,18.47142857142857,0.046700667885507155,18.432000000000002,0.09072722067510186,18.432000000000002,0.09072722067510186,-0.08999999999999986,-0.4864864864864857,0.004922266746696064
2023-01-16,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.06,22.09,22.16,22.34,22.06,,22.217142857142854,0.10781377242174778,22.211333333333336,0.1144469101290869,22.211333333333336,0.1144469101290869,-0.25,-1.1190689346463742,0.005152635747325099
2023-01-17,HAY_POINT,PARADIP,Coking Coal,Capesize,18.54,18.57,18.66,18.64,18.62,,18.65285714285714,0.05648430038937105,18.66625,0.0903234926989273,18.66625,0.0903234926989273,-0.07000000000000028,-0.3755364806866968,0.004838866547856548
2023-01-17,GLADSTONE,PARADIP,Coking Coal,Panamax,21.55,21.59,21.65,21.71,21.6,,21.665714285714284,0.05472876844254888,21.669375,0.1029866496202298,21.669375,0.1029866496202298,-0.120000000000001,-0.5527406725011561,0.004752635902984271
2023-01-17,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.55,19.54,19.63,19.66,19.65,,19.63,0.04546060565661501,19.64125,0.0649999999999986,19.64125,0.0649999999999986,-0.120000000000001,-0.6103763987792522,0.0033093616750460688
2023-01-17,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.77,17.78,17.87,17.99,17.97,,17.914285714285715,0.09253056123197552,17.9375,0.07689820110596451,17.9375,0.07689820110596451,-0.2099999999999973,-1.1673151750972615,0.004287007727161785
2023-01-17,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.25,18.36,18.43,18.45,18.37,,18.451428571428572,0.06039552175135957,18.4275,0.0894799791387253,18.4275,0.0894799791387253,-0.08999999999999986,-0.4878048780487797,0.00485578505704655
2023-01-17,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.61,10.66,10.84,10.91,10.86,,10.842857142857143,0.09304376850247748,10.875,0.07788880963698566,10.875,0.07788880963698566,-0.25,-2.2914757103574703,0.007162189391906728
2023-01-17,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.21,11.2,11.29,11.33,11.28,,11.288571428571428,0.04775931721614592,11.304375,0.08164710650108818,11.304375,0.08164710650108818,-0.13000000000000078,-1.1473962930273678,0.007222611289972969
2023-01-17,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.61,16.66,16.68,16.7,16.62,,16.685714285714287,0.03598941643369443,16.668125,0.06410603195747828,16.668125,0.06410603195747828,-0.03999999999999915,-0.23952095808382726,0.0038460253902270524
2023-01-17,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.0,22.06,22.08,22.32,22.16,,22.177142857142854,0.10656989658032356,22.201875,0.11685995892520261,22.201875,0.11685995892520261,-0.26000000000000156,-1.1648745519713333,0.0052635175598999
2023-01-17,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.55,11.5,11.45,11.62,11.59,,11.525714285714287,0.059960304329100274,11.5925,0.09441045139884366,11.5925,0.09441045139884366,-0.11999999999999922,-1.032702237521508,0.008144097597484896
2023-01-18,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.21,18.25,18.41,18.54,18.4,,18.422857142857143,0.09724784242924156,18.41705882352941,0.09674481290244666,18.41705882352941,0.09674481290244666,-0.28999999999999915,-1.5641855447680646,0.005253000157595559
2023-01-18,GLADSTONE,PARADIP,Coking Coal,Panamax,21.51,21.55,21.62,21.69,21.62,,21.642857142857142,0.06550172662209845,21.66235294117647,0.10383456865157561,21.66235294117647,0.10383456865157561,-0.14000000000000057,-0.6454587367450464,0.004793319032957111
2023-01-18,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.6,10.61,10.8,10.93,10.93,,10.8,0.12165525060596308,10.859411764705882,0.0990877507714302,10.859411764705882,0.0990877507714302,-0.3200000000000003,-2.9277218664226923,0.00912459651760096
2023-01-18,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.62,16.61,16.62,16.72,16.65,,16.672857142857143,0.04498677054212085,16.66470588235294,0.06365116329051022,16.66470588235294,0.06365116329051022,-0.10999999999999943,-0.657894736842102,0.00381951915262504
2023-01-18,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.47,19.55,19.61,19.64,19.66,,19.614285714285717,0.051915682555829464,19.635882352941177,0.06671383135540508,19.635882352941177,0.06671383135540508,-0.08999999999999986,-0.45824847250509093,0.0033975469070485795
2023-01-18,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,21.94,22.0,22.09,22.29,22.27,,22.131428571428568,0.10367072415882879,22.19,0.12328828005937945,22.19,0.12328828005937945,-0.28999999999999915,-1.3010318528488074,0.005556028844496595
2023-01-18,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.13,11.21,11.25,11.31,11.33,,11.27142857142857,0.051777914026662104,11.298823529411765,0.08230145449361591,11.298823529411765,0.08230145449361591,-0.09999999999999964,-0.8841732979663982,0.00728407291957242
2023-01-18,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.74,17.77,17.86,18.05,17.98,,17.88285714285714,0.0996183192179481,17.927647058823528,0.08481814456269862,17.927647058823528,0.08481814456269862,-0.28000000000000114,-1.5512465373961282,0.0047311364555759315
2023-01-18,HAY_POINT,PARADIP,Coking Coal,Capesize,18.53,18.54,18.6,18.69,18.67,,18.638571428571428,0.07104659772022734,18.658823529411762,0.09266082997558672,18.658823529411762,0.09266082997558672,-0.15000000000000213,-0.8025682182985667,0.004966059614076212
2023-01-18,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.55,11.55,11.52,11.59,11.69,,11.515714285714285,0.045773770821709484,11.59,0.09199184746487096,11.59,0.09199184746487096,-0.03999999999999915,-0.34512510785158884,0.007937174069445295
2023-01-19,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.47,19.47,19.54,19.68,19.72,,19.59,0.07325753658611688,19.626666666666665,0.07561512453751106,19.626666666666665,0.07561512453751106,-0.21000000000000085,-1.0670731707317118,0.0038526727855389465
2023-01-19,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.22,11.13,11.2,11.33,11.38,,11.245714285714287,0.0706769983462657,11.289444444444445,0.08921040708362539,11.289444444444445,0.08921040708362539,-0.1999999999999993,-1.7652250661959337,0.007902107807220397
2023-01-19,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.63,10.6,10.66,10.91,10.93,,10.752857142857142,0.12671678206592238,10.845,0.11392722135076298,10.845,0.11392722135076298,-0.3100000000000005,-2.8414298808432674,0.010505045767705208
2023-01-19,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.62,16.62,16.66,16.7,16.67,,16.658571428571427,0.043369947901196144,16.662222222222223,0.0626432997736857,16.662222222222223,0.0626432997736857,-0.0799999999999983,-0.4790419161676545,0.003759600546566893
2023-01-19,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.56,11.55,11.5,11.52,11.73,,11.510000000000002,0.0365148371670155,11.587777777777777,0.08974182286560661,11.587777777777777,0.08974182286560661,0.030000000000001137,0.26041666666667657,0.007744523979197043
2023-01-19,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,21.95,21.94,22.06,22.24,22.29,,22.08142857142857,0.09873003113346471,22.176111111111112,0.13333455881789716,22.176111111111112,0.13333455881789716,-0.29999999999999716,-1.3489208633093397,0.006012531148939421
2023-01-19,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.17,18.21,18.36,18.51,18.47,,18.375714285714285,0.11012979355547128,18.405555555555555,0.10578681237849315,18.405555555555555,0.10578681237849315,-0.3000000000000007,-1.6207455429497606,0.005747547910693863
2023-01-19,GLADSTONE,PARADIP,Coking Coal,Panamax,21.5,21.51,21.59,21.75,21.71,,21.617142857142856,0.07804150299985228,21.653888888888886,0.10694357439591705,21.653888888888886,0.10694357439591705,-0.23999999999999844,-1.1034482758620618,0.004938769887694043
2023-01-19,HAY_POINT,PARADIP,Coking Coal,Capesize,18.48,18.53,18.57,18.74,18.76,,18.615714285714287,0.07721337165223227,18.651666666666667,0.09488382989988586,18.651666666666667,0.09488382989988586,-0.2099999999999973,-1.1205976520810956,0.0050871502046226
2023-01-19,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.73,17.74,17.78,17.97,18.01,,17.838571428571427,0.07988086367179341,17.91722222222222,0.09341907826031341,17.91722222222222,0.09341907826031341,-0.23000000000000043,-1.2799109627156395,0.00521392641681077
2023-01-20,GLADSTONE,PARADIP,Coking Coal,Panamax,21.43,21.5,21.55,21.65,21.76,,21.58142857142857,0.06283008075451378,21.64578947368421,0.10976316876062801,21.64578947368421,0.10976316876062801,-0.14999999999999858,-0.6928406466512637,0.005070878513997939
2023-01-20,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,19.51,19.47,19.55,19.65,19.75,,19.56,0.07325753658611688,19.61842105263158,0.0818035015478975,19.61842105263158,0.0818035015478975,-0.17999999999999972,-0.9160305343511437,0.004169729119812348
2023-01-20,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.23,11.22,11.21,11.31,11.4,,11.23,0.06027713773341644,11.285789473684211,0.08814859861958389,11.285789473684211,0.08814859861958389,-0.08999999999999986,-0.79575596816976,0.007810583284857967
2023-01-20,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.61,16.62,16.61,16.72,16.7,,16.647142857142857,0.04111540089159354,16.66,0.061644140029688994,16.66,0.061644140029688994,-0.09999999999999787,-0.5980861244019012,0.0037001284531626047
2023-01-20,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.21,18.17,18.25,18.46,18.49,,18.32714285714286,0.11586116486471273,18.393157894736845,0.11614419350191503,18.393157894736845,0.11614419350191503,-0.28999999999999915,-1.5709642470205805,0.0063145325107631135
2023-01-20,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,21.9,21.95,22.0,22.16,22.27,,22.04,0.0802080627700771,22.164210526315788,0.1395753794539261,22.164210526315788,0.1395753794539261,-0.21000000000000085,-0.947653429602892,0.006297331424830442
2023-01-20,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,10.69,10.63,10.61,10.85,10.94,,10.712857142857144,0.11220729116450334,10.833684210526316,0.12120737630266262,10.833684210526316,0.12120737630266262,-0.21999999999999886,-2.027649769585243,0.01118801083244554
2023-01-20,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,17.67,17.73,17.77,17.88,18.02,,17.804285714285715,0.06399404734221278,17.90736842105263,0.10043472757430062,17.90736842105263,0.10043472757430062,-0.14999999999999858,-0.8389261744966363,0.005608569903337973
2023-01-20,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.53,11.56,11.55,11.48,11.67,,11.515714285714285,0.04117326918327515,11.586315789473684,0.08744588970175257,11.586315789473684,0.08744588970175257,0.08000000000000007,0.6968641114982584,0.007547342165591437
2023-01-20,HAY_POINT,PARADIP,Coking Coal,Capesize,18.53,18.48,18.54,18.67,18.77,,18.57857142857143,0.06962484504557619,18.64263157894737,0.10026864499727992,18.64263157894737,0.10026864499727992,-0.19000000000000128,-1.0176754151044525,0.0053784598259459596
2023-01-21,GLADSTONE,PARADIP,Coking Coal,Panamax,21.46,21.43,21.51,21.65,21.8,,21.550000000000004,0.07637626158259564,21.634999999999998,0.11722672589114518,21.634999999999998,0.11722672589114518,-0.21999999999999886,-1.016166281755191,0.005418383447707196
2023-01-21,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.26,11.23,11.13,11.29,11.43,,11.218571428571428,0.04913538149119824,11.283,0.08669972379000511,11.283,0.08669972379000511,-0.05999999999999872,-0.5314437555358611,0.0076841020818935665
2023-01-21,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,16.59,16.61,16.62,16.68,16.7,,16.631428571428568,0.027342623276116078,16.6575,0.061032778078667776,16.6575,0.061032778078667776,-0.07000000000000028,-0.4196642685851336,0.00366398187475118
2023-01-21,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,21.87,21.9,21.94,22.08,22.28,,22.002857142857142,0.07543524501498468,22.151,0.14814288977022677,22.151,0.14814288977022677,-0.17999999999999972,-0.8152173913043466,0.006687864645850155
