forecast_date,origin_port,destination_port,cargo_type,bunker_vlsfo_usd_ton,coal_type,import_volume_tons
2023-04-27,HAY_POINT,PARADIP,Coking Coal,528.0,Coking Coal,70000.0
2023-04-27,HAY_POINT,VISAKHAPATNAM,Coking Coal,528.0,Coking Coal,70000.0
2023-04-27,TANJUNG_BARA,PARADIP,Thermal Coal,528.0,Thermal Coal,70000.0
2023-04-27,BALIKPAPAN,KAMARAJAR,Thermal Coal,528.0,Thermal Coal,70000.0
2023-04-27,RICHARDS_BAY,PARADIP,Thermal Coal,528.0,Thermal Coal,70000.0
2023-04-27,HAY_POINT,DHAMRA,Coking Coal,528.0,Coking Coal,70000.0
2023-04-27,TANJUNG_BARA,DHAMRA,Thermal Coal,528.0,Thermal Coal,70000.0
2023-04-28,TANJUNG_BARA,PARADIP,Thermal Coal,531.5,Thermal Coal,70000.0
2023-04-28,HAY_POINT,DHAMRA,Coking Coal,531.5,Coking Coal,70000.0
2023-04-28,HAY_POINT,VISAKHAPATNAM,Coking Coal,531.5,Coking Coal,70000.0
2023-04-28,GLADSTONE,PARADIP,Coking Coal,531.5,Coking Coal,70000.0
2023-04-28,MAPUTO,VISAKHAPATNAM,Coking Coal,531.5,Coking Coal,70000.0
2023-04-28,TANJUNG_BARA,DHAMRA,Thermal Coal,531.5,Thermal Coal,70000.0
2023-04-28,NEWCASTLE,DHAMRA,Thermal Coal,531.5,Thermal Coal,70000.0
2023-04-28,BALIKPAPAN,KAMARAJAR,Thermal Coal,531.5,Thermal Coal,70000.0
2023-04-28,RICHARDS_BAY,PARADIP,Thermal Coal,531.5,Thermal Coal,70000.0
2023-04-28,HAY_POINT,PARADIP,Coking Coal,531.5,Coking Coal,70000.0
2023-04-29,MAPUTO,VISAKHAPATNAM,Coking Coal,527.5,Coking Coal,70000.0
2023-04-29,TANJUNG_BARA,DHAMRA,Thermal Coal,527.5,Thermal Coal,70000.0
2023-04-29,NEWCASTLE,DHAMRA,Thermal Coal,527.5,Thermal Coal,70000.0
2023-04-29,HAY_POINT,VISAKHAPATNAM,Coking Coal,527.5,Coking Coal,70000.0
2023-04-29,GLADSTONE,PARADIP,Coking Coal,527.5,Coking Coal,70000.0
2023-04-29,RICHARDS_BAY,PARADIP,Thermal Coal,527.5,Thermal Coal,70000.0
2023-04-29,HAY_POINT,PARADIP,Coking Coal,527.5,Coking Coal,70000.0
2023-04-29,HAY_POINT,DHAMRA,Coking Coal,527.5,Coking Coal,70000.0
2023-04-29,BALIKPAPAN,KAMARAJAR,Thermal Coal,527.5,Thermal Coal,70000.0
2023-04-29,TANJUNG_BARA,PARADIP,Thermal Coal,527.5,Thermal Coal,70000.0
2023-04-30,BALIKPAPAN,KAMARAJAR,Thermal Coal,528.7,Thermal Coal,70000.0
2023-04-30,TANJUNG_BARA,DHAMRA,Thermal Coal,528.7,Thermal Coal,70000.0
2023-04-30,HAY_POINT,VISAKHAPATNAM,Coking Coal,528.7,Coking Coal,70000.0
2023-04-30,HAY_POINT,PARADIP,Coking Coal,528.7,Coking Coal,70000.0
2023-04-30,GLADSTONE,PARADIP,Coking Coal,528.7,Coking Coal,70000.0
2023-04-30,MAPUTO,VISAKHAPATNAM,Coking Coal,528.7,Coking Coal,70000.0
2023-04-30,HAY_POINT,DHAMRA,Coking Coal,528.7,Coking Coal,70000.0
2023-04-30,RICHARDS_BAY,PARADIP,Thermal Coal,528.7,Thermal Coal,70000.0
2023-04-30,TANJUNG_BARA,PARADIP,Thermal Coal,528.7,Thermal Coal,70000.0
2023-04-30,NEWCASTLE,DHAMRA,Thermal Coal,528.7,Thermal Coal,70000.0
2023-05-01,HAY_POINT,VISAKHAPATNAM,Coking Coal,534.9,Coking Coal,70000.0
2023-05-01,HAY_POINT,PARADIP,Coking Coal,534.9,Coking Coal,70000.0
2023-05-01,RICHARDS_BAY,PARADIP,Thermal Coal,534.9,Thermal Coal,70000.0
2023-05-01,GLADSTONE,PARADIP,Coking Coal,534.9,Coking Coal,70000.0
2023-05-01,TANJUNG_BARA,PARADIP,Thermal Coal,534.9,Thermal Coal,70000.0
2023-05-01,TANJUNG_BARA,DHAMRA,Thermal Coal,534.9,Thermal Coal,70000.0
2023-05-01,NEWCASTLE,DHAMRA,Thermal Coal,534.9,Thermal Coal,70000.0
2023-05-01,HAY_POINT,DHAMRA,Coking Coal,534.9,Coking Coal,70000.0
2023-05-01,BALIKPAPAN,KAMARAJAR,Thermal Coal,534.9,Thermal Coal,70000.0
2023-05-01,MAPUTO,VISAKHAPATNAM,Coking Coal,534.9,Coking Coal,70000.0
2023-05-02,NEWCASTLE,DHAMRA,Thermal Coal,537.6,Thermal Coal,70000.0
2023-05-02,HAY_POINT,VISAKHAPATNAM,Coking Coal,537.6,Coking Coal,70000.0
2023-05-02,BALIKPAPAN,KAMARAJAR,Thermal Coal,537.6,Thermal Coal,70000.0
2023-05-02,GLADSTONE,PARADIP,Coking Coal,537.6,Coking Coal,70000.0
2023-05-02,HAY_POINT,PARADIP,Coking Coal,537.6,Coking Coal,70000.0
2023-05-02,RICHARDS_BAY,PARADIP,Thermal Coal,537.6,Thermal Coal,70000.0
2023-05-02,HAY_POINT,DHAMRA,Coking Coal,537.6,Coking Coal,70000.0
2023-05-02,TANJUNG_BARA,DHAMRA,Thermal Coal,537.6,Thermal Coal,70000.0
2023-05-02,TANJUNG_BARA,PARADIP,Thermal Coal,537.6,Thermal Coal,70000.0
2023-05-02,MAPUTO,VISAKHAPATNAM,Coking Coal,537.6,Coking Coal,70000.0
2023-05-03,HAY_POINT,PARADIP,Coking Coal,537.7,Coking Coal,70000.0
2023-05-03,TANJUNG_BARA,DHAMRA,Thermal Coal,537.7,Thermal Coal,70000.0
2023-05-03,GLADSTONE,PARADIP,Coking Coal,537.7,Coking Coal,70000.0
2023-05-03,NEWCASTLE,DHAMRA,Thermal Coal,537.7,Thermal Coal,70000.0
2023-05-03,HAY_POINT,VISAKHAPATNAM,Coking Coal,537.7,Coking Coal,70000.0
2023-05-03,TANJUNG_BARA,PARADIP,Thermal Coal,537.7,Thermal Coal,70000.0
2023-05-03,RICHARDS_BAY,PARADIP,Thermal Coal,537.7,Thermal Coal,70000.0
2023-05-03,HAY_POINT,DHAMRA,Coking Coal,537.7,Coking Coal,70000.0
2023-05-03,BALIKPAPAN,KAMARAJAR,Thermal Coal,537.7,Thermal Coal,70000.0
2023-05-03,MAPUTO,VISAKHAPATNAM,Coking Coal,537.7,Coking Coal,70000.0
2023-05-04,MAPUTO,VISAKHAPATNAM,Coking Coal,537.8,Coking Coal,70000.0
2023-05-04,HAY_POINT,VISAKHAPATNAM,Coking Coal,537.8,Coking Coal,70000.0
2023-05-04,TANJUNG_BARA,PARADIP,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-04,HAY_POINT,DHAMRA,Coking Coal,537.8,Coking Coal,70000.0
2023-05-04,NEWCASTLE,DHAMRA,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-04,HAY_POINT,PARADIP,Coking Coal,537.8,Coking Coal,70000.0
2023-05-04,BALIKPAPAN,KAMARAJAR,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-04,TANJUNG_BARA,DHAMRA,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-04,GLADSTONE,PARADIP,Coking Coal,537.8,Coking Coal,70000.0
2023-05-04,RICHARDS_BAY,PARADIP,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-05,MAPUTO,VISAKHAPATNAM,Coking Coal,541.6,Coking Coal,70000.0
2023-05-05,HAY_POINT,VISAKHAPATNAM,Coking Coal,541.6,Coking Coal,70000.0
2023-05-05,TANJUNG_BARA,DHAMRA,Thermal Coal,541.6,Thermal Coal,70000.0
2023-05-05,NEWCASTLE,DHAMRA,Thermal Coal,541.6,Thermal Coal,70000.0
2023-05-05,GLADSTONE,PARADIP,Coking Coal,541.6,Coking Coal,70000.0
2023-05-05,BALIKPAPAN,KAMARAJAR,Thermal Coal,541.6,Thermal Coal,70000.0
2023-05-05,HAY_POINT,PARADIP,Coking Coal,541.6,Coking Coal,70000.0
2023-05-05,HAY_POINT,DHAMRA,Coking Coal,541.6,Coking Coal,70000.0
2023-05-05,RICHARDS_BAY,PARADIP,Thermal Coal,541.6,Thermal Coal,70000.0
2023-05-05,TANJUNG_BARA,PARADIP,Thermal Coal,541.6,Thermal Coal,70000.0
2023-05-06,HAY_POINT,VISAKHAPATNAM,Coking Coal,545.1,Coking Coal,70000.0
2023-05-06,NEWCASTLE,DHAMRA,Thermal Coal,545.1,Thermal Coal,70000.0
2023-05-06,HAY_POINT,DHAMRA,Coking Coal,545.1,Coking Coal,70000.0
2023-05-06,BALIKPAPAN,KAMARAJAR,Thermal Coal,545.1,Thermal Coal,70000.0
2023-05-06,RICHARDS_BAY,PARADIP,Thermal Coal,545.1,Thermal Coal,70000.0
2023-05-06,MAPUTO,VISAKHAPATNAM,Coking Coal,545.1,Coking Coal,70000.0
2023-05-06,HAY_POINT,PARADIP,Coking Coal,545.1,Coking Coal,70000.0
2023-05-06,GLADSTONE,PARADIP,Coking Coal,545.1,Coking Coal,70000.0
2023-05-06,TANJUNG_BARA,DHAMRA,Thermal Coal,545.1,Thermal Coal,70000.0
2023-05-06,TANJUNG_BARA,PARADIP,Thermal Coal,545.1,Thermal Coal,70000.0
2023-05-07,RICHARDS_BAY,PARADIP,Thermal Coal,541.9,Thermal Coal,70000.0
2023-05-07,HAY_POINT,VISAKHAPATNAM,Coking Coal,541.9,Coking Coal,70000.0
2023-05-07,NEWCASTLE,DHAMRA,Thermal Coal,541.9,Thermal Coal,70000.0
2023-05-07,TANJUNG_BARA,DHAMRA,Thermal Coal,541.9,Thermal Coal,70000.0
2023-05-07,BALIKPAPAN,KAMARAJAR,Thermal Coal,541.9,Thermal Coal,70000.0
2023-05-07,HAY_POINT,DHAMRA,Coking Coal,541.9,Coking Coal,70000.0
2023-05-07,MAPUTO,VISAKHAPATNAM,Coking Coal,541.9,Coking Coal,70000.0
2023-05-07,HAY_POINT,PARADIP,Coking Coal,541.9,Coking Coal,70000.0
2023-05-07,GLADSTONE,PARADIP,Coking Coal,541.9,Coking Coal,70000.0
2023-05-07,TANJUNG_BARA,PARADIP,Thermal Coal,541.9,Thermal Coal,70000.0
2023-05-08,RICHARDS_BAY,PARADIP,Thermal Coal,533.4,Thermal Coal,70000.0
2023-05-08,HAY_POINT,DHAMRA,Coking Coal,533.4,Coking Coal,70000.0
2023-05-08,MAPUTO,VISAKHAPATNAM,Coking Coal,533.4,Coking Coal,70000.0
2023-05-08,GLADSTONE,PARADIP,Coking Coal,533.4,Coking Coal,70000.0
2023-05-08,HAY_POINT,VISAKHAPATNAM,Coking Coal,533.4,Coking Coal,70000.0
2023-05-08,TANJUNG_BARA,PARADIP,Thermal Coal,533.4,Thermal Coal,70000.0
2023-05-08,TANJUNG_BARA,DHAMRA,Thermal Coal,533.4,Thermal Coal,70000.0
2023-05-08,BALIKPAPAN,KAMARAJAR,Thermal Coal,533.4,Thermal Coal,70000.0
2023-05-08,NEWCASTLE,DHAMRA,Thermal Coal,533.4,Thermal Coal,70000.0
2023-05-08,HAY_POINT,PARADIP,Coking Coal,533.4,Coking Coal,70000.0
2023-05-09,HAY_POINT,VISAKHAPATNAM,Coking Coal,534.0,Coking Coal,70000.0
2023-05-09,RICHARDS_BAY,PARADIP,Thermal Coal,534.0,Thermal Coal,70000.0
2023-05-09,HAY_POINT,DHAMRA,Coking Coal,534.0,Coking Coal,70000.0
2023-05-09,TANJUNG_BARA,PARADIP,Thermal Coal,534.0,Thermal Coal,70000.0
2023-05-09,MAPUTO,VISAKHAPATNAM,Coking Coal,534.0,Coking Coal,70000.0
2023-05-09,BALIKPAPAN,KAMARAJAR,Thermal Coal,534.0,Thermal Coal,70000.0
2023-05-09,HAY_POINT,PARADIP,Coking Coal,534.0,Coking Coal,70000.0
2023-05-09,TANJUNG_BARA,DHAMRA,Thermal Coal,534.0,Thermal Coal,70000.0
2023-05-09,GLADSTONE,PARADIP,Coking Coal,534.0,Coking Coal,70000.0
2023-05-09,NEWCASTLE,DHAMRA,Thermal Coal,534.0,Thermal Coal,70000.0
2023-05-10,MAPUTO,VISAKHAPATNAM,Coking Coal,537.8,Coking Coal,70000.0
2023-05-10,TANJUNG_BARA,DHAMRA,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-10,HAY_POINT,DHAMRA,Coking Coal,537.8,Coking Coal,70000.0
2023-05-10,GLADSTONE,PARADIP,Coking Coal,537.8,Coking Coal,70000.0
2023-05-10,NEWCASTLE,DHAMRA,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-10,HAY_POINT,PARADIP,Coking Coal,537.8,Coking Coal,70000.0
2023-05-10,HAY_POINT,VISAKHAPATNAM,Coking Coal,537.8,Coking Coal,70000.0
2023-05-10,BALIKPAPAN,KAMARAJAR,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-10,TANJUNG_BARA,PARADIP,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-10,RICHARDS_BAY,PARADIP,Thermal Coal,537.8,Thermal Coal,70000.0
2023-05-11,TANJUNG_BARA,PARADIP,Thermal Coal,539.8,Thermal Coal,70000.0
2023-05-11,GLADSTONE,PARADIP,Coking Coal,539.8,Coking Coal,70000.0
2023-05-11,HAY_POINT,VISAKHAPATNAM,Coking Coal,539.8,Coking Coal,70000.0
2023-05-11,TANJUNG_BARA,DHAMRA,Thermal Coal,539.8,Thermal Coal,70000.0
2023-05-11,HAY_POINT,PARADIP,Coking Coal,539.8,Coking Coal,70000.0
2023-05-11,MAPUTO,VISAKHAPATNAM,Coking Coal,539.8,Coking Coal,70000.0
2023-05-11,BALIKPAPAN,KAMARAJAR,Thermal Coal,539.8,Thermal Coal,70000.0
2023-05-11,HAY_POINT,DHAMRA,Coking Coal,539.8,Coking Coal,70000.0
2023-05-11,RICHARDS_BAY,PARADIP,Thermal Coal,539.8,Thermal Coal,70000.0
2023-05-11,NEWCASTLE,DHAMRA,Thermal Coal,539.8,Thermal Coal,70000.0
2023-05-12,HAY_POINT,DHAMRA,Coking Coal,544.5,Coking Coal,70000.0
2023-05-12,GLADSTONE,PARADIP,Coking Coal,544.5,Coking Coal,70000.0
2023-05-12,TANJUNG_BARA,PARADIP,Thermal Coal,544.5,Thermal Coal,70000.0
2023-05-12,HAY_POINT,VISAKHAPATNAM,Coking Coal,544.5,Coking Coal,70000.0
2023-05-12,TANJUNG_BARA,DHAMRA,Thermal Coal,544.5,Thermal Coal,70000.0
2023-05-12,RICHARDS_BAY,PARADIP,Thermal Coal,544.5,Thermal Coal,70000.0
2023-05-12,BALIKPAPAN,KAMARAJAR,Thermal Coal,544.5,Thermal Coal,70000.0
2023-05-12,MAPUTO,VISAKHAPATNAM,Coking Coal,544.5,Coking Coal,70000.0
2023-05-12,HAY_POINT,PARADIP,Coking Coal,544.5,Coking Coal,70000.0
2023-05-12,NEWCASTLE,DHAMRA,Thermal Coal,544.5,Thermal Coal,70000.0
2023-05-13,HAY_POINT,VISAKHAPATNAM,Coking Coal,549.9,Coking Coal,70000.0
2023-05-13,RICHARDS_BAY,PARADIP,Thermal Coal,549.9,Thermal Coal,70000.0
2023-05-13,GLADSTONE,PARADIP,Coking Coal,549.9,Coking Coal,70000.0
2023-05-13,HAY_POINT,PARADIP,Coking Coal,549.9,Coking Coal,70000.0
2023-05-13,TANJUNG_BARA,PARADIP,Thermal Coal,549.9,Thermal Coal,70000.0
2023-05-13,TANJUNG_BARA,DHAMRA,Thermal Coal,549.9,Thermal Coal,70000.0
2023-05-13,BALIKPAPAN,KAMARAJAR,Thermal Coal,549.9,Thermal Coal,70000.0
2023-05-13,NEWCASTLE,DHAMRA,Thermal Coal,549.9,Thermal Coal,70000.0
2023-05-13,MAPUTO,VISAKHAPATNAM,Coking Coal,549.9,Coking Coal,70000.0
2023-05-13,HAY_POINT,DHAMRA,Coking Coal,549.9,Coking Coal,70000.0
2023-05-14,TANJUNG_BARA,PARADIP,Thermal Coal,543.5,Thermal Coal,70000.0
2023-05-14,HAY_POINT,VISAKHAPATNAM,Coking Coal,543.5,Coking Coal,70000.0
2023-05-14,BALIKPAPAN,KAMARAJAR,Thermal Coal,543.5,Thermal Coal,70000.0
2023-05-14,NEWCASTLE,DHAMRA,Thermal Coal,543.5,Thermal Coal,70000.0
2023-05-14,MAPUTO,VISAKHAPATNAM,Coking Coal,543.5,Coking Coal,70000.0
2023-05-14,RICHARDS_BAY,PARADIP,Thermal Coal,543.5,Thermal Coal,70000.0
2023-05-14,TANJUNG_BARA,DHAMRA,Thermal Coal,543.5,Thermal Coal,70000.0
2023-05-14,HAY_POINT,DHAMRA,Coking Coal,543.5,Coking Coal,70000.0
2023-05-14,GLADSTONE,PARADIP,Coking Coal,543.5,Coking Coal,70000.0
2023-05-14,HAY_POINT,PARADIP,Coking Coal,543.5,Coking Coal,70000.0
2023-05-15,BALIKPAPAN,KAMARAJAR,Thermal Coal,543.7,Thermal Coal,70000.0
2023-05-15,GLADSTONE,PARADIP,Coking Coal,543.7,Coking Coal,70000.0
2023-05-15,RICHARDS_BAY,PARADIP,Thermal Coal,543.7,Thermal Coal,70000.0
2023-05-15,TANJUNG_BARA,PARADIP,Thermal Coal,543.7,Thermal Coal,70000.0
2023-05-15,TANJUNG_BARA,DHAMRA,Thermal Coal,543.7,Thermal Coal,70000.0
2023-05-15,HAY_POINT,DHAMRA,Coking Coal,543.7,Coking Coal,70000.0
2023-05-15,HAY_POINT,PARADIP,Coking Coal,543.7,Coking Coal,70000.0
2023-05-15,HAY_POINT,VISAKHAPATNAM,Coking Coal,543.7,Coking Coal,70000.0
2023-05-15,MAPUTO,VISAKHAPATNAM,Coking Coal,543.7,Coking Coal,70000.0
2023-05-15,NEWCASTLE,DHAMRA,Thermal Coal,543.7,Thermal Coal,70000.0
2023-05-16,RICHARDS_BAY,PARADIP,Thermal Coal,539.4,Thermal Coal,70000.0
2023-05-16,GLADSTONE,PARADIP,Coking Coal,539.4,Coking Coal,70000.0
2023-05-16,HAY_POINT,PARADIP,Coking Coal,539.4,Coking Coal,70000.0
2023-05-16,HAY_POINT,DHAMRA,Coking Coal,539.4,Coking Coal,70000.0
2023-05-16,MAPUTO,VISAKHAPATNAM,Coking Coal,539.4,Coking Coal,70000.0
2023-05-16,NEWCASTLE,DHAMRA,Thermal Coal,539.4,Thermal Coal,70000.0
2023-05-16,BALIKPAPAN,KAMARAJAR,Thermal Coal,539.4,Thermal Coal,70000.0
2023-05-16,TANJUNG_BARA,PARADIP,Thermal Coal,539.4,Thermal Coal,70000.0
2023-05-16,HAY_POINT,VISAKHAPATNAM,Coking Coal,539.4,Coking Coal,70000.0
2023-05-16,TANJUNG_BARA,DHAMRA,Thermal Coal,539.4,Thermal Coal,70000.0
2023-05-17,MAPUTO,VISAKHAPATNAM,Coking Coal,541.5,Coking Coal,70000.0
2023-05-17,HAY_POINT,PARADIP,Coking Coal,541.5,Coking Coal,70000.0
2023-05-17,BALIKPAPAN,KAMARAJAR,Thermal Coal,541.5,Thermal Coal,70000.0
2023-05-17,HAY_POINT,VISAKHAPATNAM,Coking Coal,541.5,Coking Coal,70000.0
2023-05-17,RICHARDS_BAY,PARADIP,Thermal Coal,541.5,Thermal Coal,70000.0
2023-05-17,TANJUNG_BARA,PARADIP,Thermal Coal,541.5,Thermal Coal,70000.0
2023-05-17,GLADSTONE,PARADIP,Coking Coal,541.5,Coking Coal,70000.0
2023-05-17,HAY_POINT,DHAMRA,Coking Coal,541.5,Coking Coal,70000.0
2023-05-17,TANJUNG_BARA,DHAMRA,Thermal Coal,541.5,Thermal Coal,70000.0
2023-05-17,NEWCASTLE,DHAMRA,Thermal Coal,541.5,Thermal Coal,70000.0
2023-05-18,BALIKPAPAN,KAMARAJAR,Thermal Coal,535.4,Thermal Coal,70000.0
2023-05-18,TANJUNG_BARA,DHAMRA,Thermal Coal,535.4,Thermal Coal,70000.0
2023-05-18,HAY_POINT,DHAMRA,Coking Coal,535.4,Coking Coal,70000.0
2023-05-18,MAPUTO,VISAKHAPATNAM,Coking Coal,535.4,Coking Coal,70000.0
2023-05-18,GLADSTONE,PARADIP,Coking Coal,535.4,Coking Coal,70000.0
2023-05-18,HAY_POINT,VISAKHAPATNAM,Coking Coal,535.4,Coking Coal,70000.0
2023-05-18,TANJUNG_BARA,PARADIP,Thermal Coal,535.4,Thermal Coal,70000.0
2023-05-18,RICHARDS_BAY,PARADIP,Thermal Coal,535.4,Thermal Coal,70000.0
2023-05-18,NEWCASTLE,DHAMRA,Thermal Coal,535.4,Thermal Coal,70000.0
2023-05-18,HAY_POINT,PARADIP,Coking Coal,535.4,Coking Coal,70000.0
2023-05-19,MAPUTO,VISAKHAPATNAM,Coking Coal,532.4,Coking Coal,70000.0
2023-05-19,GLADSTONE,PARADIP,Coking Coal,532.4,Coking Coal,70000.0
2023-05-19,TANJUNG_BARA,DHAMRA,Thermal Coal,532.4,Thermal Coal,70000.0
2023-05-19,NEWCASTLE,DHAMRA,Thermal Coal,532.4,Thermal Coal,70000.0
2023-05-19,HAY_POINT,VISAKHAPATNAM,Coking Coal,532.4,Coking Coal,70000.0
2023-05-19,TANJUNG_BARA,PARADIP,Thermal Coal,532.4,Thermal Coal,70000.0
2023-05-19,HAY_POINT,DHAMRA,Coking Coal,532.4,Coking Coal,70000.0
2023-05-19,RICHARDS_BAY,PARADIP,Thermal Coal,532.4,Thermal Coal,70000.0
2023-05-19,BALIKPAPAN,KAMARAJAR,Thermal Coal,532.4,Thermal Coal,70000.0
2023-05-19,HAY_POINT,PARADIP,Coking Coal,532.4,Coking Coal,70000.0
2023-05-20,TANJUNG_BARA,DHAMRA,Thermal Coal,537.1,Thermal Coal,70000.0
2023-05-20,HAY_POINT,VISAKHAPATNAM,Coking Coal,537.1,Coking Coal,70000.0
2023-05-20,HAY_POINT,DHAMRA,Coking Coal,537.1,Coking Coal,70000.0
2023-05-20,RICHARDS_BAY,PARADIP,Thermal Coal,537.1,Thermal Coal,70000.0
2023-05-20,NEWCASTLE,DHAMRA,Thermal Coal,537.1,Thermal Coal,70000.0
2023-05-20,BALIKPAPAN,KAMARAJAR,Thermal Coal,537.1,Thermal Coal,70000.0
2023-05-20,TANJUNG_BARA,PARADIP,Thermal Coal,537.1,Thermal Coal,70000.0
2023-05-20,HAY_POINT,PARADIP,Coking Coal,537.1,Coking Coal,70000.0
2023-05-20,GLADSTONE,PARADIP,Coking Coal,537.1,Coking Coal,70000.0
2023-05-20,MAPUTO,VISAKHAPATNAM,Coking Coal,537.1,Coking Coal,70000.0
2023-05-21,GLADSTONE,PARADIP,Coking Coal,544.1,Coking Coal,70000.0
2023-05-21,MAPUTO,VISAKHAPATNAM,Coking Coal,544.1,Coking Coal,70000.0
2023-05-21,HAY_POINT,VISAKHAPATNAM,Coking Coal,544.1,Coking Coal,70000.0
2023-05-21,TANJUNG_BARA,DHAMRA,Thermal Coal,544.1,Thermal Coal,70000.0
2023-05-21,HAY_POINT,PARADIP,Coking Coal,544.1,Coking Coal,70000.0
2023-05-21,NEWCASTLE,DHAMRA,Thermal Coal,544.1,Thermal Coal,70000.0
2023-05-21,HAY_POINT,DHAMRA,Coking Coal,544.1,Coking Coal,70000.0
2023-05-21,TANJUNG_BARA,PARADIP,Thermal Coal,544.1,Thermal Coal,70000.0
2023-05-21,BALIKPAPAN,KAMARAJAR,Thermal Coal,544.1,Thermal Coal,70000.0
2023-05-21,RICHARDS_BAY,PARADIP,Thermal Coal,544.1,Thermal Coal,70000.0
2023-05-22,HAY_POINT,PARADIP,Coking Coal,546.7,Coking Coal,70000.0
2023-05-22,HAY_POINT,VISAKHAPATNAM,Coking Coal,546.7,Coking Coal,70000.0
2023-05-22,BALIKPAPAN,KAMARAJAR,Thermal Coal,546.7,Thermal Coal,70000.0
2023-05-22,NEWCASTLE,DHAMRA,Thermal Coal,546.7,Thermal Coal,70000.0
2023-05-22,HAY_POINT,DHAMRA,Coking Coal,546.7,Coking Coal,70000.0
2023-05-22,MAPUTO,VISAKHAPATNAM,Coking Coal,546.7,Coking Coal,70000.0
2023-05-22,GLADSTONE,PARADIP,Coking Coal,546.7,Coking Coal,70000.0
2023-05-22,TANJUNG_BARA,DHAMRA,Thermal Coal,546.7,Thermal Coal,70000.0
2023-05-22,RICHARDS_BAY,PARADIP,Thermal Coal,546.7,Thermal Coal,70000.0
2023-05-22,TANJUNG_BARA,PARADIP,Thermal Coal,546.7,Thermal Coal,70000.0
2023-05-23,HAY_POINT,PARADIP,Coking Coal,549.4,Coking Coal,70000.0
2023-05-23,HAY_POINT,DHAMRA,Coking Coal,549.4,Coking Coal,70000.0
2023-05-23,NEWCASTLE,DHAMRA,Thermal Coal,549.4,Thermal Coal,70000.0
2023-05-23,MAPUTO,VISAKHAPATNAM,Coking Coal,549.4,Coking Coal,70000.0
2023-05-23,RICHARDS_BAY,PARADIP,Thermal Coal,549.4,Thermal Coal,70000.0
2023-05-23,GLADSTONE,PARADIP,Coking Coal,549.4,Coking Coal,70000.0
2023-05-23,TANJUNG_BARA,PARADIP,Thermal Coal,549.4,Thermal Coal,70000.0
2023-05-23,HAY_POINT,VISAKHAPATNAM,Coking Coal,549.4,Coking Coal,70000.0
2023-05-23,TANJUNG_BARA,DHAMRA,Thermal Coal,549.4,Thermal Coal,70000.0
2023-05-23,BALIKPAPAN,KAMARAJAR,Thermal Coal,549.4,Thermal Coal,70000.0
2023-05-24,HAY_POINT,VISAKHAPATNAM,Coking Coal,544.7,Coking Coal,70000.0
2023-05-24,MAPUTO,VISAKHAPATNAM,Coking Coal,544.7,Coking Coal,70000.0
2023-05-24,TANJUNG_BARA,DHAMRA,Thermal Coal,544.7,Thermal Coal,70000.0
2023-05-24,TANJUNG_BARA,PARADIP,Thermal Coal,544.7,Thermal Coal,70000.0
2023-05-24,HAY_POINT,PARADIP,Coking Coal,544.7,Coking Coal,70000.0
2023-05-24,GLADSTONE,PARADIP,Coking Coal,544.7,Coking Coal,70000.0
2023-05-24,RICHARDS_BAY,PARADIP,Thermal Coal,544.7,Thermal Coal,70000.0
2023-05-24,NEWCASTLE,DHAMRA,Thermal Coal,544.7,Thermal Coal,70000.0
2023-05-24,HAY_POINT,DHAMRA,Coking Coal,544.7,Coking Coal,70000.0
2023-05-24,BALIKPAPAN,KAMARAJAR,Thermal Coal,544.7,Thermal Coal,70000.0
2023-05-25,TANJUNG_BARA,DHAMRA,Thermal Coal,547.6,Thermal Coal,70000.0
2023-05-25,GLADSTONE,PARADIP,Coking Coal,547.6,Coking Coal,70000.0
2023-05-25,TANJUNG_BARA,PARADIP,Thermal Coal,547.6,Thermal Coal,70000.0
2023-05-25,HAY_POINT,DHAMRA,Coking Coal,547.6,Coking Coal,70000.0
2023-05-25,HAY_POINT,VISAKHAPATNAM,Coking Coal,547.6,Coking Coal,70000.0
2023-05-25,MAPUTO,VISAKHAPATNAM,Coking Coal,547.6,Coking Coal,70000.0
2023-05-25,NEWCASTLE,DHAMRA,Thermal Coal,547.6,Thermal Coal,70000.0
2023-05-25,RICHARDS_BAY,PARADIP,Thermal Coal,547.6,Thermal Coal,70000.0
2023-05-25,BALIKPAPAN,KAMARAJAR,Thermal Coal,547.6,Thermal Coal,70000.0
2023-05-25,HAY_POINT,PARADIP,Coking Coal,547.6,Coking Coal,70000.0
2023-05-26,HAY_POINT,VISAKHAPATNAM,Coking Coal,554.1,Coking Coal,70000.0
2023-05-26,NEWCASTLE,DHAMRA,Thermal Coal,554.1,Thermal Coal,70000.0
2023-05-26,HAY_POINT,PARADIP,Coking Coal,554.1,Coking Coal,70000.0
2023-05-26,GLADSTONE,PARADIP,Coking Coal,554.1,Coking Coal,70000.0
